Date,Open,High,Low,Close,Volume
2005-01-03,347.9726066577187,361.40598092314843,344.4659059704704,359.1401062011719,424239
2005-01-04,352.828009709046,366.85481131827413,352.828009709046,363.1593017578125,249234
2005-01-05,356.06498428985265,367.9338170995144,335.56427307316414,363.67181396484375,279000
2005-01-06,364.15744375000287,364.15744375000287,347.4331759629657,358.6006774902344,203080
2005-01-07,360.38093436848317,360.38093436848317,345.8146391170624,352.2076110839844,52130
2005-01-10,353.36760750327545,354.9591170539687,341.2829616479896,344.0343933105469,95978
2005-01-11,344.6277788380384,347.97263869481475,335.5912800812351,337.4255676269531,97417
2005-01-12,339.8802429847469,340.98619591996913,318.30054501746145,323.6145324707031,72498
2005-01-13,329.09041664309507,336.6433114512973,326.44689028902104,332.3543395996094,64959
2005-01-14,345.03240112383895,362.269192052051,323.1559881447186,328.577880859375,55718
2005-01-17,331.78781500464737,337.15577079235544,311.8805329331678,317.38336181640625,74790
2005-01-18,318.30055861555905,329.62990053238406,318.30055861555905,326.1231994628906,52259
2005-01-19,331.787866003698,331.787866003698,318.8400468425781,321.726318359375,35989
2005-01-20,310.77458818659346,324.7744224509345,310.77458818659346,323.8842468261719,18677
2005-01-24,331.24839654737906,331.24839654737906,310.9364906562913,313.58001708984375,59823
2005-01-25,313.984629905371,319.3795548178344,311.0174212035161,315.65704345703125,43588
2005-01-27,318.2465841247756,332.75891011920453,316.1155825310945,325.6376037597656,374274
2005-01-28,331.7878352119624,334.4852972868564,323.6954489872804,330.03448486328125,293096
2005-01-31,333.32537492183695,336.61629840505753,330.73581791943644,332.40826416015625,59137
2005-02-01,334.4852729943667,336.6432424975562,328.1192695455581,332.9747009277344,86992
2005-02-02,335.5643714158498,338.2618342085817,331.78792350602515,333.6761474609375,50914
2005-02-03,335.56434585424745,340.90533494821204,330.22335676028285,339.71844482421875,77691
2005-02-04,339.34073720081,344.6817254090357,336.10378263291676,338.4505615234375,64147
2005-02-07,338.8551323845321,340.85126066819964,330.2502557312086,333.8378601074219,116295
2005-02-08,330.7628197067582,334.9169183053433,330.7628197067582,333.3254089355469,61121
2005-02-09,332.8668064082322,347.1094187515197,332.32731401535017,344.4119567871094,126507
2005-02-10,347.4332186403889,347.94574317274373,333.945904252175,335.34857177734375,105425
2005-02-11,334.4853123581497,342.52376287473317,334.4853123581497,338.4775695800781,50781
2005-02-14,342.03820244403124,350.67008137006354,340.95921757827716,346.2192687988281,152300
2005-02-15,346.21929436677163,346.21929436677163,338.80127286689924,340.3658142089844,50433
2005-02-16,342.496802853363,344.1962174114729,334.4853523434376,337.31768798828125,80554
2005-02-17,335.02477498307087,337.72223693945625,334.2155363961552,336.103759765625,37595
2005-02-18,334.48535829421155,343.9264772783224,334.48535829421155,335.05181884765625,60484
2005-02-21,335.5643390203336,336.64332403326074,272.5785888907131,329.9266357421875,52758
2005-02-22,329.30617246777143,332.54312685142054,328.092314573903,330.2772521972656,37359
2005-02-23,330.1694128871097,331.24839789654465,324.5047415875759,326.3659973144531,36697
2005-02-24,320.9980267063063,336.5893726032443,318.8939928558517,332.8938293457031,353493
2005-02-25,339.8802722396786,345.32913327422233,336.77819038987207,342.4158935546875,196037
2005-02-28,339.3407320196261,348.5121031552917,337.722254760391,347.10943603515625,124033
2005-03-01,324.2888792849344,349.59108686005015,324.2888792849344,341.1750183105469,55444
2005-03-02,345.27513316407806,347.3251976816392,337.2906522952593,338.6663513183594,39482
2005-03-03,343.1171914638812,344.19617634269844,338.39663261905577,340.39276123046875,35873
2005-03-04,342.57768731769363,348.7818501588802,340.25787649311167,343.54876708984375,116948
2005-03-07,344.1961710950078,347.244316502396,335.56429219607344,338.3696594238281,89997
2005-03-08,340.41974421151644,345.8146688424438,336.10380450677457,337.4255676269531,99321
2005-03-09,338.8012928226945,342.5777403541577,333.40636777774716,336.13079833984375,40779
2005-03-10,326.3929652558975,341.3369142176785,326.3929652558975,339.4217224121094,53214
2005-03-11,339.8802566166081,342.98233832382317,332.8668544959479,334.2425537109375,72450
2005-03-14,310.2620861444308,337.1288357452569,310.2620861444308,329.52197265625,74420
2005-03-15,331.6799529568095,332.7050017869752,327.2831092291131,328.5509033203125,55000
2005-03-16,328.604844824463,332.86684843757297,328.28116251906505,329.3871154785156,54165
2005-03-17,329.41402655470716,331.7068691174898,325.50270688878373,327.39093017578125,71920
2005-03-18,328.55090155192204,329.0903940011042,321.2677534879632,323.6145324707031,91797
2005-03-21,326.39291569052114,326.87847204208896,322.6704048031796,323.7493896484375,21639
2005-03-22,324.2349398252851,327.4718942994144,321.0519214211898,323.37176513671875,75940
2005-03-23,323.4257508542822,325.8534670825462,317.27552323814325,321.51055908203125,110223
2005-03-24,324.77454056023316,324.77454056023316,308.10420628718146,312.3662109375,95731
2005-03-28,313.4990627439468,318.2466228465546,310.82860134623917,313.984619140625,86230
2005-03-29,318.3005589226267,320.99802128637776,310.7476643041237,313.984619140625,185057
2005-03-30,315.60310898817977,315.60310898817977,309.1291990602171,311.5569152832031,15255
2005-03-31,318.3005860787896,322.4816530993161,312.9056608910135,316.8979187011719,195374
2005-04-01,320.45857977509553,325.6916641785742,315.6031467482001,320.8901672363281,76320
2005-04-04,328.5509333974842,335.4564308307457,321.53753087832604,329.7378234863281,180153
2005-04-05,331.2483700291467,331.2483700291467,323.72244363588,324.63958740234375,19371
2005-04-06,325.8534002459504,327.4718773994899,318.4623479925197,320.2156982421875,34378
2005-04-07,324.23497175462177,330.0614837962249,320.99801696173034,326.93243408203125,65208
2005-04-08,329.0904141593505,330.1424310852975,319.37954947923845,327.14825439453125,73011
2005-04-11,319.9190121093507,325.3139364282268,318.4354079216598,319.5683288574219,26560
2005-04-12,320.9980282771847,323.1559982151826,317.7610733701879,319.7572021484375,31271
2005-04-13,319.9189797769838,323.6954264185334,316.19646920197005,319.1097412109375,33072
2005-04-15,311.8265955159376,315.6030421744351,308.13108588560857,310.2620544433594,39714
2005-04-18,307.5106970522996,307.5106970522996,299.41831028776534,305.46063232421875,14894
2005-04-19,305.8922393086569,312.9056416208483,291.3529102373969,300.497314453125,51584
2005-04-20,296.72084320426006,322.9941317244929,294.02338099331223,298.4202575683594,33860
2005-04-21,303.7342451408473,318.30054108898736,297.34127286814356,315.57611083984375,51839
2005-04-22,317.22152824565933,323.69543698536665,316.25044852030373,321.2407531738281,37640
2005-04-25,320.9980411985222,320.9980411985222,310.7476835804181,316.1426086425781,22169
2005-04-26,314.7938486669227,315.5761193151924,310.42397293632223,312.770751953125,15585
2005-04-27,310.747598128057,313.44505991736304,304.84015022387666,310.0462646484375,52084
2005-04-28,320.9980258113108,320.9980258113108,302.11578899888076,313.9036865234375,271123
2005-04-29,344.7356865164187,371.7103098745109,324.8284013069438,325.93438720703125,546043
2005-05-02,329.09039556668694,342.5777068604036,328.3620939280287,339.961181640625,271933
2005-05-03,339.1249302320022,350.5621763978576,338.34269254651144,348.13446044921875,314499
2005-05-04,347.97264065507926,351.04775429763254,344.1961933921559,348.8358154296875,199785
2005-05-05,350.13051764493446,353.3674715831002,344.46584825314426,345.0053405761719,182295
2005-05-06,346.35415986419684,351.7490844726735,340.14999656444877,349.8338928222656,151295
2005-05-09,350.6701080416625,352.82807793730353,344.4659445916946,350.8589172363281,208225
2005-05-10,351.749077014437,355.74133431126336,348.51212231798513,350.9937744140625,144873
2005-05-11,347.4331386916189,350.6700933999259,345.8416293744334,346.8936462402344,92274
2005-05-12,345.00543543119335,349.8608676733837,345.00543543119335,348.48516845703125,148688
2005-05-13,347.9727132321849,351.6412561814331,345.8147429175667,350.885986328125,51424
2005-05-16,352.28852394906795,359.03217869541305,350.6970148433302,356.334716796875,106782
2005-05-17,357.14402743636896,362.18826903333786,353.5294211773176,356.0920104980469,128334
2005-05-18,353.34060221883345,358.6545899133261,349.5911229411929,355.33673095703125,29053
2005-05-19,357.17090758447745,363.50994276535266,357.14393955228655,360.758544921875,94061
2005-05-20,354.5004906926482,368.4733589088576,354.5004906926482,366.0995788574219,125363
2005-05-23,369.41743996412754,379.9914783786094,365.7758660762007,378.69671630859375,163588
2005-05-24,390.59255526564687,409.47479205335077,380.0724519124975,385.4673767089844,240359
2005-05-25,384.6581369393049,385.19762941748064,375.54070088693175,377.4289245605469,149758
2005-05-26,383.0396305726048,387.3555700720144,372.2497818240807,377.3479919433594,267901
2005-05-27,384.11868098239125,391.1320838654967,372.3037814158016,388.21881103515625,193646
2005-05-30,382.55408595418953,390.05304423587427,379.9645287606315,383.0396423339844,96914
2005-05-31,383.0396561534009,387.86812037642903,381.9606712064899,385.5483093261719,91856
2005-06-01,387.35558909270367,393.2630381582007,385.7371117009514,390.7274169921875,228740
2005-06-02,393.5597106616326,393.5597106616326,381.55600461335115,382.8507995605469,87028
2005-06-03,383.039693575715,393.72163900813985,380.9356595524751,390.8623352050781,86610
2005-06-06,393.2899871397263,396.93156109472375,334.59321649514595,383.09356689453125,114187
2005-06-07,388.4345618400756,394.9084712040769,386.8160844990753,389.3247375488281,108644
2005-06-08,393.77558196359064,395.8795829196097,390.59256309862775,392.1571044921875,60718
2005-06-09,392.2110400272438,392.7505325169649,386.8970521746943,390.0530700683594,46205
2005-06-10,393.8025756181365,393.8025756181365,383.039693147612,386.11480712890625,45804
2005-06-13,391.13209121863775,391.13209121863775,380.36920846777775,382.3114013671875,49993
2005-06-14,382.50022277918447,388.4346409041084,382.2304765007789,384.4423828125,57678
2005-06-15,388.11095825135953,402.9200025823583,386.33060647280206,399.1435546875,258856
2005-06-16,404.07989331350063,404.07989331350063,393.7485984908233,394.39599609375,117579
2005-06-17,394.3959472152666,398.14542631152506,386.27659246484,391.9682312011719,81833
2005-06-20,391.96824467334443,401.84095021772544,386.27660574138764,397.5789794921875,69548
2005-06-21,391.1320375314934,412.09130664732305,391.1320375314934,404.5114440917969,407443
2005-06-22,404.673301158211,414.35719788141165,404.673301158211,411.4978942871094,335370
2005-06-23,394.4228877311793,417.5671252885278,394.4228877311793,412.1452331542969,140799
2005-06-24,412.7116750153964,414.060405979499,404.6192892307808,412.819580078125,116406
2005-06-27,410.55376557589653,412.711735434377,403.13574418737016,404.97003173828125,205872
2005-06-28,404.61931164761586,410.0142358029174,400.89680080925626,402.0297546386719,135127
2005-06-29,399.3053445497835,419.6172152562695,399.3053445497835,418.24151611328125,352787
2005-06-30,418.1066468730461,429.9754807197648,418.1066468730461,424.36474609375,341086
2005-07-01,425.1200241371523,446.69972079386054,425.1200241371523,444.7305603027344,415212
2005-07-04,449.8827931741906,453.7131766189141,445.6207894021677,450.3683166503906,225767
2005-07-05,448.1023876803273,453.1466615281022,418.8888931027806,437.798095703125,129754
2005-07-06,444.5417896891042,459.1080861959074,439.6863575201698,453.33551025390625,318999
2005-07-07,453.1736149117465,454.2525997091554,438.60732014672607,441.49359130859375,133858
2005-07-08,441.4937030403126,456.41068481083084,440.7654012889466,454.5224609375,284047
2005-07-11,457.273796980239,459.1080845196754,440.225848376093,444.5687561035156,129179
2005-07-12,441.8443411293372,462.8306117729838,441.8443411293372,456.5724792480469,243148
2005-07-13,453.1736643552775,460.7265587611988,447.9136128940109,450.1255187988281,140675
2005-07-14,453.1196950816061,453.1736311522083,442.9232752094798,444.4608154296875,100907
2005-07-15,445.08125882927226,472.0558805765009,441.3048117846603,468.414306640625,378810
2005-07-18,472.0019526607262,481.76675273076336,464.7727407363411,466.79583740234375,215855
2005-07-19,467.41623010943727,474.0519800662424,466.7688326416507,468.8728332519531,94940
2005-07-20,476.3178467553477,479.0692447873171,466.66091975341135,476.6954650878906,193754
2005-07-21,478.0981734563801,497.5198999372513,478.0981734563801,488.8610534667969,474332
2005-07-22,492.0171549810696,503.8590218208758,486.6222300361017,496.4140319824219,328805
2005-07-25,501.7279953076291,517.8588332742062,489.31966854195656,491.0460510253906,151531
2005-07-26,491.4776366009416,506.28671138050106,462.1562342405734,475.1579895019531,346856
2005-07-27,483.33131373113036,489.23872989473125,475.2928628120283,486.10968017578125,116148
2005-07-28,450.1255187988281,450.1255187988281,450.1255187988281,450.1255187988281,0
2005-07-29,485.5431889461061,489.31963597124246,453.3354841604134,460.8344421386719,393291
2005-08-01,431.593925814377,455.8710841414357,407.91019596411167,447.7247619628906,1178309
2005-08-02,425.55155754699274,486.9727811279504,425.55155754699274,484.05950927734375,1317757
2005-08-03,534.637003716661,536.7949734592106,497.51993073040904,505.8280944824219,2159348
2005-08-04,512.5537273013398,516.8928064742612,499.9703910789584,503.7128601074219,814843
2005-08-05,503.3331216291765,519.8216336829838,496.8245036770751,515.4011840820312,577711
2005-08-08,522.777566442568,528.2827853012295,515.8079351349787,521.9639892578125,525604
2005-08-09,521.9640300722363,533.706674932227,515.2655906357882,531.2388305664062,532811
2005-08-10,532.893130945181,569.5041094070638,531.5371687799261,568.17529296875,1644925
2005-08-11,572.7584231069384,580.3518112920682,547.2121089544981,556.9750366210938,844715
2005-08-12,561.3683624830223,561.3683624830223,543.6052572933422,550.8189697265625,449212
2005-08-16,548.8934247878831,562.995429772552,543.0627881115296,547.3204956054688,395007
