Date,Open,High,Low,Close,Volume
2011-05-06,138.4271335058953,140.04656741939976,113.64261347578773,123.85214233398438,60613615
2011-05-09,122.5143275883349,126.56293324139767,118.81777460075581,120.64845275878906,6129552
2011-05-10,120.40205250822989,124.90832386014137,119.34589415289453,124.16902160644531,5514954
2011-05-11,124.62666014486351,125.8236372178346,121.38777089442769,123.28886413574219,3348158
2011-05-12,122.51436542077745,122.79600334261634,116.21262291139938,119.02904510498047,2719399
2011-05-13,118.28971335255669,120.1907958826778,116.38863082243559,116.91670989990234,998959
2011-05-16,116.7759027858816,116.7759027858816,112.02319060742849,113.0089340209961,1530085
2011-05-17,113.36096890356005,114.06507430047658,109.69962298835328,112.5864486694336,875597
2011-05-18,112.30480604414895,114.76917482881679,111.38946691822755,112.05836486816406,567443
2011-05-19,112.76246596746883,112.86808821480568,109.13632776192912,109.4883804321289,276867
2011-05-20,109.84043884277344,114.34670895931777,109.24194497463759,111.24864959716797,731694
2011-05-23,111.14303808810655,112.5864455163246,109.4883861541748,111.24864959716797,343551
2011-05-24,111.24865020768328,114.24109807719375,110.26290697171568,113.50178527832031,568661
2011-05-25,113.07932753364578,115.33246258510843,108.96030679197229,109.45317840576172,601050
2011-05-26,110.61495781340052,112.93849693703017,109.84043760966043,110.96701049804688,512762
2011-05-27,111.88234654273873,123.21844806195722,111.88234654273873,121.73982238769531,4218741
2011-05-30,120.71886355539318,124.55623567369524,120.71886355539318,123.64090728759766,1223067
2011-05-31,123.9225307482651,124.55622121025564,120.43721171972896,123.53527069091797,604495
2011-06-01,123.74650678364311,127.97113859418,121.77500978996704,127.33744812011719,1963698
2011-06-02,126.66855632652626,128.99210627995103,123.28885902386736,123.78173065185547,1546385
2011-06-03,122.51433125416958,125.92924650905955,120.64845636879363,125.26033782958984,1330147
2011-06-06,125.68282051467351,126.31651111050627,123.21845148497403,123.39447784423828,347137
2011-06-07,123.57047194567066,124.45060351223528,122.05664994869696,122.72554779052734,204739
2011-06-08,122.79597480107714,123.53528760381288,118.28970463626158,119.90914916992188,465391
2011-06-09,120.04998677783266,120.57806589855626,118.11369666851277,118.4305419921875,228604
2011-06-10,117.97287724524678,119.27546595819558,114.13550446547231,115.71974182128906,288082
2011-06-13,117.23354274821922,119.13462507645832,114.80438139859173,117.86723327636719,292508
2011-06-14,118.4305268415002,118.4305268415002,114.8043883072716,115.61410522460938,283959
2011-06-15,114.87480086676307,114.87480086676307,112.30482024948166,113.57221221923828,439170
2011-06-16,112.93846957809241,112.93846957809241,109.41794358446369,110.26287841796875,292400
2011-06-17,110.05168990788971,113.29056870596204,108.96032425288172,111.28387451171875,246344
2011-06-20,111.6359087231258,111.9527539913233,108.39701971894046,108.6082534790039,302130
2011-06-21,109.73484476265446,110.19250903300431,107.86895877044991,108.08019256591797,195394
2011-06-22,109.1363179056268,109.55878536923066,106.67194943679007,107.02400207519531,369374
2011-06-23,107.02403081849565,108.00977417325254,105.86226109726094,105.9678726196289,342393
2011-06-24,106.6719690052625,109.13633792617615,106.6719690052625,108.57305145263672,185985
2011-06-27,108.7842795859505,114.59314888422942,107.93935529132354,113.78343200683594,433739
2011-06-28,114.10029071816194,117.19835041142005,114.10029071816194,116.00137329101562,284992
2011-06-29,114.76918300278044,117.16313712372492,111.91755391438159,112.37522888183594,191610
2011-06-30,112.76246018692181,113.60739514712321,109.13632216726899,110.5445327758789,316850
2011-07-01,111.31909150442996,113.50181225828663,110.26293318178375,111.00223541259766,436070
2011-07-04,110.89660931042789,117.37437735630942,110.54455658245827,116.77589416503906,539440
2011-07-05,116.77590178153808,117.55041138730925,114.55796300439047,114.98043060302734,194339
2011-07-06,114.73396589589265,115.12122599141178,113.39617001369399,114.13548278808594,85854
2011-07-07,114.76921237156351,118.3953519005075,114.17071831627818,118.00810241699219,345960
2011-07-08,118.04325036170998,122.37350444386044,116.1773755966154,117.12792205810547,415999
2011-07-11,116.88149747833862,118.64176099457865,114.06507585235454,114.59315490722656,136170
2011-07-12,113.64260858063862,116.07178083385156,112.65686530672315,115.05081939697266,236220
2011-07-13,114.98040710894892,117.58559478476248,111.24864656282917,117.02230834960938,139147
2011-07-14,115.50849868668597,122.86639832897416,114.76918583164921,121.14134216308594,621576
2011-07-15,121.10609841328146,121.81020363661449,119.0641975631329,120.85965728759766,178941
2011-07-18,119.69792002825629,122.37352274235298,119.69792002825629,121.91584777832031,232122
2011-07-19,122.16229332938855,123.92255692203102,120.50764125478607,123.39447784423828,303391
2011-07-20,123.81696571970504,124.27463003136646,120.85971380380684,122.51436614990234,459548
2011-07-21,121.38778200287682,127.02062591472813,120.85970288614077,124.06338500976562,830956
2011-07-22,125.29554468145409,126.49252162576259,123.50007389309384,125.75321960449219,702506
2011-07-25,125.33073270007985,131.1396009291566,124.30978225100078,130.54110717773438,1433120
2011-07-26,130.43552239101885,134.94179255127403,127.12622923485063,128.42881774902344,1818056
2011-07-27,128.78089216287395,136.87810544496534,128.0767866600834,131.8085479736328,2979777
2011-07-28,133.35756347023778,135.50508716963932,130.92840189777863,131.63250732421875,1589669
2011-07-29,131.70288186126274,131.9845196481348,128.35838210914088,130.5059051513672,455865
2011-08-01,132.37179087101745,135.78670573089897,131.03399515441296,134.2024688720703,1132886
2011-08-02,133.74481586903713,134.16728339798823,128.64005182255636,130.2242889404297,383466
2011-08-03,126.70378167045196,132.37183305369126,124.97872535654362,131.1396484375,614544
2011-08-04,131.7029029146405,134.4137019639459,131.38605766781188,133.28713989257812,593303
2011-08-05,128.99209770157424,134.4489141526664,126.03485738651555,132.40701293945312,969290
2011-08-08,128.4992233615936,133.780013362755,127.51348019222806,132.93508911132812,490168
2011-08-09,130.32993337163444,132.93512159334622,127.51351134950337,128.99212646484375,369035
2011-08-10,132.37181248171387,133.78002325279596,129.9778584683926,133.04071044921875,416888
2011-08-11,130.71718510184962,139.69453045515934,130.54115872237296,136.73728942871094,2215486
2011-08-12,138.00467903816497,138.4975507431132,130.99883140922168,132.65347290039062,832097
2011-08-16,132.37180275546538,135.71630309104228,128.35840450153202,129.16812133789062,210663
2011-08-17,128.9921126871021,132.01976818626636,124.97871388299883,126.38692474365234,264162
2011-08-18,126.73894796829194,127.02058577737064,116.3533952875569,119.45145416259766,385971
2011-08-19,118.32489657747297,124.97868944419375,116.24778811293393,124.3097915649414,383366
2011-08-22,125.29553593131314,127.93593080515562,123.95774015941731,126.95018768310547,176545
2011-08-23,127.93593080515562,130.0130392904862,125.6475885811588,126.95018768310547,383793
2011-08-24,110.47415860148206,126.7390014137683,110.47415860148206,126.21092224121094,103210
2011-08-25,126.03486051587416,126.21088685737678,118.99380685576945,120.04996490478516,758353
2011-08-26,120.47244813678348,122.40873814588915,117.93766419098105,119.09943389892578,354815
2011-08-29,119.69792148900548,121.45818504031438,116.91670722669663,119.2402572631836,194875
2011-08-30,119.73312724979597,126.5277401661853,119.73312724979597,126.1404800415039,379682
2011-09-02,128.25277213786217,133.7095880443908,122.65513732443995,131.03399658203125,262654
2011-09-05,131.45648518162145,132.37182441409524,127.58390521206016,128.0415802001953,218302
2011-09-06,128.14720940533184,130.5763713909041,126.73899831296556,128.5344696044922,146282
2011-09-07,129.20333796897145,131.31565412105272,127.97115354692403,128.42881774902344,78864
2011-09-08,128.49921455112755,129.94263253457027,123.71129646292948,124.09855651855469,262987
2011-09-09,125.29554815662551,128.14717704737282,123.21843946862771,126.070068359375,106637
2011-09-12,123.99299521388942,126.03489707001842,122.54957664617143,124.16902160644531,49661
2011-09-13,125.15475370218152,127.2670702203618,123.1128520321262,123.46490478515625,45513
