Date,Open,High,Low,Close,Volume
2005-01-03,85.23466496964187,85.23466496964187,82.38924099783475,83.34056091308594,3338964
2005-01-04,83.61357321995402,84.38145299792689,82.93101602107048,83.11872100830078,1394550
2005-01-05,83.18696723457703,84.80804330331806,80.78093994253358,81.84317779541016,3575070
2005-01-06,81.89865979097712,81.90718970710076,79.90217316595833,80.19652557373047,1900755
2005-01-07,80.28610643650127,83.6135819147627,80.28610643650127,83.14432525634766,2619549
2005-01-10,83.27231070907169,84.45399116363477,82.7774584018109,82.99075317382812,1226736
2005-01-11,82.76038133773007,83.52826115853534,79.98747938106298,80.11546325683594,2063367
2005-01-12,80.20080228249789,81.99252431539433,77.24020036337686,78.73756408691406,2825109
2005-01-13,79.34758541457978,79.77418076908587,77.63265064750809,78.43466186523438,3798585
2005-01-14,77.3212301657633,79.34758293478666,77.22311271003204,77.53026580810547,2631141
2005-01-17,78.22563268960579,78.74181563040985,77.29990833237608,78.41333770751953,2853747
2005-01-18,78.57970811567951,78.80153864454938,77.5046751332907,78.52851104736328,3880170
2005-01-19,78.58823807158872,79.5395579875674,78.32374624821517,79.01057434082031,1309365
2005-01-20,78.92098681271369,81.65122763586554,77.64118898993685,81.28434753417969,1862631
2005-01-24,82.2484941148934,82.2484941148934,77.68386891946916,78.2043228149414,2969343
2005-01-25,78.49436689845066,78.83564545548171,76.92448202103361,77.58997344970703,2442420
2005-01-27,75.93478610911343,78.70768830070244,75.93478610911343,77.87155151367188,3166470
2005-01-28,78.48584314169041,83.98471438841936,78.16588934322557,82.35936737060547,4851018
2005-01-31,82.76038629295114,86.17318439898946,82.40630692231201,85.76791381835938,6053967
2005-02-01,85.74658742406561,85.74658742406561,82.83717721657929,84.29615020751953,3283065
2005-02-02,83.9975015839165,85.3199662276034,83.18696648606762,83.55384063720703,1363923
2005-02-03,83.61358700076802,86.08787190066577,83.61358700076802,84.45825958251953,3577221
2005-02-04,84.80808562655074,85.40532632628249,82.9353117339297,84.50520324707031,3479823
2005-02-07,84.63741434608515,85.04694983453918,83.02913295138005,83.45999908447266,993771
2005-02-08,83.44294539498719,83.44294539498719,82.09062568304302,82.5257568359375,3235212
2005-02-09,82.80731043361855,85.4906249411739,82.58974486747556,85.01709747314453,3320739
2005-02-10,84.89339480359813,85.31572525619458,84.04445722331755,85.10242462158203,1441575
2005-02-11,85.31145216919182,85.74658331329506,84.72274739486103,84.89765167236328,2235267
2005-02-14,88.29765495462512,88.29765495462512,84.6587554950842,85.4394302368164,1989387
2005-02-15,85.73806882132526,88.30620071183905,84.04019937557081,85.5972900390625,4917447
2005-02-16,86.17745621857881,87.7686781050477,85.8404425105883,86.43768310546875,2766033
2005-02-17,86.17320456716969,87.45300269184644,85.42665517290328,87.08186340332031,3490200
2005-02-18,87.45298880916235,88.4341693637594,86.8770788657114,87.47431945800781,2147148
2005-02-21,86.25850905117517,88.22086420108704,86.17318646017706,87.00505828857422,1631817
2005-02-22,87.40179005114068,91.71471681763208,86.59978467268793,91.09614562988281,6581520
2005-02-23,91.29236802638266,94.18898278695055,90.0978929672393,93.02436828613281,5887440
2005-02-24,93.3997862293482,93.40832200331857,89.92726699797726,90.41785430908203,2883618
2005-02-25,90.86578687616846,93.14383088875435,89.75662250362386,92.34608459472656,3166713
2005-02-28,92.14559169157971,95.89966874932898,91.98348227412863,92.84947967529297,5251608
2005-03-01,95.97647452026445,98.09667453527932,92.5722055817478,96.95338439941406,6088347
2005-03-02,97.94734968379322,97.94734968379322,94.59000756127452,95.02940368652344,3720744
2005-03-03,95.55837220913418,96.91496256703218,93.60454722431044,93.99275207519531,2851056
2005-03-04,95.04646930150848,96.49690652455304,94.44922872188462,95.35362243652344,3552399
2005-03-07,96.66754411552454,96.75286670756222,93.10543720866602,93.78372955322266,2184084
2005-03-08,94.27859542638635,95.72903274224898,93.42539286990775,94.48336029052734,2559177
2005-03-09,95.14032930246564,95.38349051144868,93.08411556345719,93.63442993164062,1541970
2005-03-10,93.85197890066064,94.19325752442322,92.57218113232184,93.07556915283203,1305063
2005-03-11,93.83918668702613,93.85198156008924,92.99878497650624,93.32726287841797,1196352
2005-03-14,92.9987882251363,94.70518731036852,92.9987882251363,93.55763244628906,1162125
2005-03-15,94.21460076101465,94.21460076101465,90.89138990511417,92.6703109741211,1418733
2005-03-16,93.85200243001877,94.70520506178734,90.43920361986383,90.86153411865234,2399490
2005-03-17,92.99880009685869,92.99880009685869,88.9972907726566,89.50494384765625,1357668
2005-03-18,87.92649954520695,89.91872083920966,87.66627270910408,88.10993957519531,2438253
2005-03-21,88.05874263974916,89.33001031976275,87.02637113551492,87.29512786865234,1328499
2005-03-22,87.68335146947825,88.22086505087643,85.40530739769696,86.01107788085938,1336509
2005-03-23,85.83191500289936,87.1970355640096,83.6135918941731,84.0487289428711,2464587
2005-03-24,84.46677377186677,85.9086808033822,82.3551044275701,82.89688873291016,2517966
2005-03-28,87.6235996109549,87.6235996109549,83.61355637097616,85.83614349365234,1231416
2005-03-29,85.83191872386244,86.5997987066222,83.10167748328128,83.78424072265625,2358459
2005-03-30,84.55212930535143,85.32000936621351,82.58976784793501,83.49415588378906,1680957
