Date,Open,High,Low,Close,Volume
2017-11-13,352.6657153654647,352.6657153654647,337.33652375091623,341.89764404296875,5078766
2017-11-14,338.5591336947809,344.2017859230273,326.8036082192677,329.97760009765625,664182
2017-11-15,328.6844318871539,329.15465281975355,319.44457908156755,321.01983642578125,458956
2017-11-16,325.3929328653539,330.96504025016753,318.85684946796687,320.62017822265625,660364
2017-11-17,322.33644938192816,324.4524435791837,316.55273764943126,317.6577453613281,347482
2017-11-20,317.30510710059065,319.7502619021978,313.68439986551954,314.20166015625,239420
2017-11-21,312.69694143452244,319.7502559029704,312.69694143452244,313.660888671875,355378
2017-11-22,313.6608533131703,315.9414419542191,311.75646436137146,312.67340087890625,190580
2017-11-23,312.69693129589456,313.1201416302836,305.7376669860028,306.5370483398437,234080
2017-11-24,307.0542809638727,308.01822817329804,304.7031762091723,304.9617919921875,182944
2017-11-27,303.4335929247839,305.6201319637396,299.76587501751305,300.306640625,176280
2017-11-28,299.7658475962297,304.797217366474,299.0840214969895,300.0715026855469,239474
2017-11-29,299.55428522490314,305.17343196958444,297.81446176797084,300.4712219238281,189044
2017-11-30,300.89439958496183,304.7031778278057,297.2971978111576,297.7909240722656,218034
2017-12-01,299.436719443145,299.4837587619558,290.83168110203616,291.4429626464844,193758
2017-12-04,292.0071719089678,293.088674213074,282.20307785869306,283.4961853027344,245962
2017-12-05,282.2031006063838,283.5197134609901,278.1356781108959,278.37078857421875,143258
2017-12-06,278.229731157513,279.6874045664641,273.7861376108603,274.7735900878906,160868
2017-12-07,273.66858824895024,277.4303557850183,272.72814636493325,272.9632568359375,189026
2017-12-08,272.96324165566705,277.1717245925991,272.96324165566705,274.1387939453125,234000
2017-12-11,275.0792404915724,276.48990326332404,271.78769402415185,272.775146484375,150710
2017-12-12,274.5855170812701,274.5855170812701,270.7767103384223,271.1999206542969,93082
2017-12-13,272.0228276224025,272.6811484518816,263.58235558020147,263.9585266113281,204046
2017-12-14,264.49923393576887,266.85033823742015,259.16223865102194,259.4678649902344,181022
2017-12-15,261.4193646669456,262.1246961506949,256.2939444050295,256.85821533203125,205092
2017-12-18,258.3394280864912,267.46169823846395,250.67480285002404,265.7924194335937,384480
2017-12-19,267.5086910770202,282.6027710279617,267.48515707117195,280.1811218261719,573956
2017-12-20,282.13255514746373,290.12631087664187,282.13255514746373,289.2328796386719,449248
2017-12-21,290.6435339742642,292.0071860978802,285.0008830351747,290.3849182128906,203496
2017-12-22,290.1263581687983,290.83168967163977,285.8943691517494,288.9508056640625,131650
2017-12-26,289.58557269591813,289.7971778722751,286.364570533631,288.1278991699219,83562
2017-12-27,286.8347625195021,288.12787005545067,281.4507272207329,282.297119140625,83016
2017-12-28,282.13254612876614,284.48365067983923,278.5823839966472,281.9914855957031,90312
2017-12-29,279.85198879169803,287.7751997223515,278.37078143077133,282.6497802734375,107424
2018-01-01,285.8238355542517,290.5025404437005,285.8238355542517,287.116943359375,90820
2018-01-02,289.39749451234223,290.3379364288988,283.54323784177626,289.1623840332031,91190
2018-01-03,290.5965512951755,293.3708664202304,287.7752255544456,292.0777587890625,111044
2018-01-04,290.220400874116,294.3583398476266,289.91474575049955,293.676513671875,93164
2018-01-05,292.00720673644605,294.82853240539725,292.00720673644605,294.0056457519531,65372
2018-01-08,295.2046761409787,296.70938876536843,293.9821132774154,295.1106262207031,98018
2018-01-09,294.9460755480566,297.62634056366426,293.98212839069106,297.29718017578125,68970
2018-01-10,297.6498594288826,298.1200803758477,294.00564708990345,294.8990783691406,32116
2018-01-11,294.8285196320411,297.6498451787592,293.88807778313503,296.8504638671875,43466
2018-01-12,297.5557616240723,297.5557616240723,292.10121099689445,292.8300476074219,43218
2018-01-15,292.8300627370555,294.0056149760642,291.3488554359023,291.6545104980469,41132
2018-01-16,291.60750235315726,293.0886809668236,287.32847494699587,287.7281799316406,34700
2018-01-17,285.4947025250113,289.65614705381483,283.5432738205363,288.69219970703125,99108
2018-01-18,290.50251888699785,291.9366871517097,285.07147224849274,286.4115905761719,64870
2018-01-19,286.364547691754,287.7517051816582,284.48366396307256,285.1889953613281,28224
2018-01-22,286.3645704231586,291.06678011812016,284.483686545174,290.47900390625,59960
2018-01-23,291.0667580767284,292.17176579136213,289.7971558152289,291.67803955078125,2212548
2018-01-24,292.6655557630123,294.3583398476266,291.53701390659506,293.676513671875,97384
2018-01-25,289.4445063970699,301.85835123004057,289.4445063970699,298.4492492675781,171546
2018-01-29,297.7674081557007,303.29250416174807,296.4743005798173,300.96490478515625,935222
2018-01-30,300.94137724697146,302.35203995281665,293.6764585718676,300.8238220214844,96148
2018-01-31,298.59030132580824,300.47118511368734,296.7799621599782,299.6012878417969,48410
2018-02-01,299.6013052857137,318.5041654944873,299.08404499392475,314.6483764648437,539640
2018-02-02,314.1075983326808,314.1075983326808,303.2925163541604,307.0777893066406,116300
2018-02-05,305.6436134661273,326.54494015777425,304.06838478442074,322.7831726074219,414848
2018-02-06,305.64362033207266,321.63113278021183,301.01195541165964,316.0354919433594,279448
2018-02-07,319.6796942329434,322.5715644908164,314.6013138264425,317.3050842285156,121276
2018-02-08,319.7502651476636,326.2863482240687,318.43365214882243,325.1578063964844,126210
2018-02-09,321.6311356061731,328.6844499835014,320.4790885178742,327.555908203125,212034
2018-02-12,323.18286553581896,353.3945627269604,323.18286553581896,346.7879638671875,505348
